batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year,salary,war,year_born,hand2,cp,tp,1B,FBP,avg,OBP,SLG,OPS,p_year,YAB,YOPS
이진영,26.0,118.0,473.0,428.0,54.0,117.0,13.0,0.0,11.0,163.0,41.0,3.0,4.0,41.0,2.0,2.0,52.0,8.0,2.0,0.0,2006,25000,2.225,1980-06-15,좌투좌타,지명타자,우익수,93.0,43.0,0.273,0.34,0.381,0.7210000000000001,2007,220.0,0.93
이진영,27.0,80.0,248.0,220.0,40.0,77.0,10.0,3.0,7.0,114.0,42.0,6.0,0.0,22.0,2.0,1.0,20.0,2.0,3.0,1.0,2007,22000,3.082,1980-06-15,좌투좌타,지명타자,우익수,57.0,24.0,0.35,0.41200000000000003,0.518,0.93,2008,324.0,0.8280000000000001
이진영,28.0,95.0,363.0,324.0,53.0,102.0,20.0,0.0,8.0,146.0,53.0,12.0,6.0,31.0,3.0,3.0,26.0,4.0,2.0,3.0,2008,24000,2.392,1980-06-15,좌투좌타,지명타자,우익수,74.0,34.0,0.315,0.377,0.451,0.8280000000000001,2009,380.0,0.8290000000000001
이진영,29.0,120.0,425.0,380.0,50.0,114.0,18.0,1.0,14.0,176.0,69.0,5.0,2.0,40.0,1.0,7.0,30.0,19.0,2.0,2.0,2009,36000,1.957,1980-06-15,좌투좌타,지명타자,우익수,81.0,41.0,0.3,0.366,0.46299999999999997,0.8290000000000001,2010,378.0,0.841
이진영,30.0,104.0,417.0,378.0,56.0,125.0,28.0,0.0,7.0,174.0,50.0,10.0,4.0,32.0,1.0,0.0,40.0,7.0,2.0,4.0,2010,54000,2.57,1980-06-15,좌투좌타,지명타자,우익수,90.0,33.0,0.331,0.381,0.46,0.841,2011,323.0,0.687
이진영,31.0,97.0,355.0,323.0,43.0,89.0,18.0,1.0,2.0,115.0,37.0,3.0,2.0,26.0,2.0,0.0,29.0,9.0,2.0,2.0,2011,55000,0.939,1980-06-15,좌투좌타,지명타자,우익수,68.0,28.0,0.276,0.331,0.35600000000000004,0.687,2012,365.0,0.77
이진영,32.0,105.0,412.0,365.0,39.0,112.0,18.0,0.0,4.0,142.0,55.0,4.0,2.0,44.0,1.0,2.0,41.0,8.0,0.0,2.0,2012,55000,2.789,1980-06-15,좌투좌타,지명타자,우익수,90.0,45.0,0.307,0.381,0.389,0.77,2013,368.0,0.8190000000000001
이진영,33.0,106.0,411.0,368.0,41.0,121.0,26.0,1.0,3.0,158.0,62.0,6.0,2.0,37.0,2.0,4.0,42.0,6.0,1.0,3.0,2013,60000,2.838,1980-06-15,좌투좌타,지명타자,우익수,91.0,39.0,0.32899999999999996,0.39,0.429,0.8190000000000001,2014,412.0,0.8089999999999999
이진영,34.0,119.0,468.0,412.0,53.0,134.0,19.0,2.0,6.0,175.0,65.0,4.0,3.0,45.0,0.0,5.0,48.0,10.0,2.0,9.0,2014,60000,2.05,1980-06-15,좌투좌타,지명타자,우익수,107.0,45.0,0.325,0.384,0.425,0.8089999999999999,2015,301.0,0.72
이진영,35.0,103.0,350.0,301.0,32.0,77.0,5.0,1.0,9.0,111.0,39.0,2.0,4.0,42.0,3.0,4.0,55.0,10.0,2.0,2.0,2015,60000,0.398,1980-06-15,좌투좌타,지명타자,우익수,62.0,45.0,0.256,0.35100000000000003,0.369,0.72,2016,371.0,0.883
이진영,36.0,115.0,424.0,371.0,49.0,123.0,23.0,1.0,10.0,178.0,72.0,2.0,5.0,45.0,3.0,1.0,44.0,13.0,0.0,5.0,2016,60000,1.551,1980-06-15,좌투좌타,지명타자,우익수,89.0,48.0,0.332,0.40299999999999997,0.48,0.883,2017,262.0,0.7559999999999999
이진영,37.0,102.0,284.0,262.0,28.0,76.0,26.0,1.0,2.0,110.0,31.0,0.0,0.0,17.0,1.0,1.0,33.0,3.0,4.0,0.0,2017,40000,-0.14400000000000002,1980-06-15,좌투좌타,지명타자,우익수,47.0,18.0,0.29,0.336,0.42,0.7559999999999999,2018,283.0,0.7869999999999999
이해창,28.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2015,2900,-0.061,1987-05-11,우투우타,포수,포수,0.0,1.0,0.0,0.25,0.0,0.25,2016,231.0,0.565
이해창,29.0,88.0,254.0,231.0,16.0,47.0,10.0,0.0,6.0,75.0,22.0,1.0,1.0,9.0,3.0,0.0,65.0,7.0,8.0,3.0,2016,2900,-1.187,1987-05-11,우투우타,포수,포수,31.0,12.0,0.203,0.24,0.325,0.565,2017,254.0,0.767
이해창,30.0,114.0,283.0,254.0,33.0,69.0,11.0,0.0,11.0,113.0,44.0,1.0,4.0,19.0,1.0,1.0,50.0,5.0,6.0,2.0,2017,4500,0.7929999999999999,1987-05-11,우투우타,포수,포수,47.0,20.0,0.272,0.322,0.445,0.767,2018,162.0,0.655
이해창,31.0,83.0,174.0,162.0,19.0,35.0,4.0,0.0,8.0,63.0,24.0,0.0,3.0,8.0,3.0,0.0,49.0,3.0,1.0,0.0,2018,7100,-0.134,1987-05-11,우투우타,포수,포수,23.0,11.0,0.21600000000000003,0.266,0.389,0.655,2019,40.0,0.311
정성훈,19.0,108.0,416.0,366.0,49.0,107.0,19.0,1.0,7.0,149.0,39.0,5.0,6.0,26.0,8.0,0.0,51.0,8.0,12.0,4.0,1999,2400,1.555,1980-06-27,우투우타,1루수,3루수,80.0,34.0,0.292,0.349,0.40700000000000003,0.7559999999999999,2000,457.0,0.628
정성훈,20.0,119.0,499.0,457.0,50.0,119.0,21.0,3.0,1.0,149.0,37.0,10.0,4.0,25.0,3.0,0.0,55.0,7.0,12.0,2.0,2000,4000,-1.227,1980-06-27,우투우타,1루수,3루수,94.0,28.0,0.26,0.302,0.326,0.628,2001,161.0,0.741
정성훈,21.0,49.0,179.0,161.0,17.0,45.0,7.0,1.0,4.0,66.0,18.0,6.0,4.0,12.0,1.0,0.0,18.0,5.0,4.0,1.0,2001,4700,0.643,1980-06-27,우투우타,1루수,3루수,33.0,13.0,0.28,0.331,0.41,0.741,2002,340.0,0.841
정성훈,22.0,114.0,385.0,340.0,65.0,106.0,19.0,3.0,9.0,158.0,39.0,16.0,4.0,28.0,9.0,2.0,42.0,9.0,5.0,3.0,2002,5000,3.63,1980-06-27,우투우타,1루수,3루수,75.0,37.0,0.312,0.376,0.465,0.841,2003,338.0,0.9059999999999999
정성훈,23.0,91.0,379.0,338.0,55.0,116.0,17.0,0.0,13.0,172.0,51.0,9.0,4.0,23.0,8.0,1.0,40.0,20.0,9.0,1.0,2003,7500,3.851,1980-06-27,우투우타,1루수,3루수,86.0,31.0,0.34299999999999997,0.397,0.509,0.9059999999999999,2004,470.0,0.716
정성훈,24.0,118.0,540.0,470.0,66.0,125.0,23.0,0.0,8.0,172.0,59.0,1.0,3.0,54.0,7.0,3.0,60.0,11.0,8.0,1.0,2004,12300,2.305,1980-06-27,우투우타,1루수,3루수,94.0,61.0,0.266,0.35,0.366,0.716,2005,458.0,0.772
정성훈,25.0,126.0,523.0,458.0,61.0,122.0,20.0,1.0,17.0,195.0,72.0,7.0,3.0,49.0,7.0,0.0,67.0,14.0,9.0,0.0,2005,15000,3.418,1980-06-27,우투우타,1루수,3루수,84.0,56.0,0.266,0.34600000000000003,0.426,0.772,2006,416.0,0.8160000000000001
정성훈,26.0,122.0,492.0,416.0,56.0,121.0,26.0,0.0,13.0,186.0,66.0,3.0,4.0,49.0,7.0,4.0,43.0,15.0,12.0,8.0,2006,18000,4.2,1980-06-27,우투우타,1루수,3루수,82.0,56.0,0.29100000000000004,0.369,0.447,0.8160000000000001,2007,445.0,0.8240000000000001
정성훈,27.0,122.0,503.0,445.0,59.0,129.0,29.0,1.0,16.0,208.0,76.0,1.0,2.0,40.0,8.0,5.0,66.0,9.0,7.0,3.0,2007,22000,4.148,1980-06-27,우투우타,1루수,3루수,83.0,48.0,0.29,0.35700000000000004,0.467,0.8240000000000001,2008,355.0,0.711
정성훈,28.0,109.0,399.0,355.0,43.0,96.0,21.0,2.0,3.0,130.0,34.0,8.0,4.0,36.0,5.0,1.0,41.0,13.0,2.0,1.0,2008,32000,2.141,1980-06-27,우투우타,1루수,3루수,70.0,41.0,0.27,0.345,0.366,0.711,2009,419.0,0.8160000000000001
정성훈,29.0,121.0,494.0,419.0,62.0,126.0,19.0,2.0,10.0,179.0,70.0,5.0,0.0,59.0,4.0,2.0,46.0,10.0,8.0,4.0,2009,35000,3.387,1980-06-27,우투우타,1루수,3루수,95.0,63.0,0.301,0.389,0.42700000000000005,0.8160000000000001,2010,365.0,0.698
정성훈,30.0,111.0,418.0,365.0,52.0,96.0,20.0,1.0,4.0,130.0,38.0,3.0,1.0,41.0,4.0,1.0,58.0,14.0,6.0,2.0,2010,4000,1.5519999999999998,1980-06-27,우투우타,1루수,3루수,71.0,45.0,0.263,0.342,0.35600000000000004,0.698,2011,422.0,0.7759999999999999
정성훈,31.0,127.0,494.0,422.0,61.0,123.0,18.0,1.0,10.0,173.0,57.0,9.0,2.0,49.0,5.0,1.0,69.0,16.0,11.0,7.0,2011,35000,3.506,1980-06-27,우투우타,1루수,3루수,94.0,54.0,0.29100000000000004,0.366,0.41,0.7759999999999999,2012,365.0,0.91
정성훈,32.0,107.0,438.0,365.0,50.0,113.0,27.0,3.0,12.0,182.0,53.0,3.0,3.0,65.0,1.0,2.0,62.0,13.0,2.0,5.0,2012,35000,5.501,1980-06-27,우투우타,1루수,3루수,71.0,66.0,0.31,0.41100000000000003,0.499,0.91,2013,407.0,0.8420000000000001
정성훈,33.0,121.0,477.0,407.0,64.0,127.0,22.0,1.0,9.0,178.0,62.0,13.0,6.0,59.0,7.0,0.0,58.0,12.0,0.0,4.0,2013,50000,4.657,1980-06-27,우투우타,1루수,3루수,95.0,66.0,0.312,0.405,0.43700000000000006,0.8420000000000001,2014,383.0,0.925
정성훈,34.0,112.0,455.0,383.0,71.0,126.0,25.0,1.0,13.0,192.0,59.0,10.0,2.0,59.0,7.0,2.0,56.0,13.0,2.0,4.0,2014,50000,4.017,1980-06-27,우투우타,1루수,3루수,87.0,66.0,0.32899999999999996,0.424,0.501,0.925,2015,363.0,0.8
정성훈,35.0,117.0,440.0,363.0,47.0,103.0,16.0,1.0,9.0,148.0,45.0,9.0,4.0,54.0,13.0,5.0,65.0,9.0,6.0,4.0,2015,50000,1.47,1980-06-27,우투우타,1루수,3루수,77.0,67.0,0.284,0.392,0.408,0.8,2016,370.0,0.815
정성훈,36.0,126.0,418.0,370.0,58.0,119.0,22.0,1.0,6.0,161.0,64.0,8.0,4.0,33.0,5.0,1.0,59.0,9.0,5.0,5.0,2016,50000,1.131,1980-06-27,우투우타,1루수,3루수,90.0,38.0,0.322,0.38,0.435,0.815,2017,276.0,0.8280000000000001
정성훈,37.0,115.0,321.0,276.0,32.0,86.0,14.0,0.0,6.0,118.0,30.0,4.0,3.0,36.0,6.0,2.0,49.0,4.0,1.0,2.0,2017,30000,1.258,1980-06-27,우투우타,1루수,3루수,66.0,42.0,0.312,0.4,0.428,0.8280000000000001,2018,183.0,0.7869999999999999
정진호,23.0,47.0,37.0,35.0,7.0,4.0,1.0,0.0,0.0,5.0,3.0,4.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2011,2400,-0.332,1988-10-02,우투좌타,우익수,우익수,3.0,2.0,0.114,0.162,0.14300000000000002,0.305,2012,75.0,0.542
정진호,27.0,77.0,172.0,154.0,37.0,36.0,5.0,3.0,4.0,59.0,18.0,6.0,3.0,14.0,1.0,0.0,24.0,0.0,3.0,0.0,2015,5200,-0.255,1988-10-02,우투좌타,우익수,우익수,24.0,15.0,0.23399999999999999,0.302,0.38299999999999995,0.685,2016,24.0,0.989
정진호,28.0,31.0,32.0,24.0,9.0,9.0,0.0,1.0,0.0,11.0,3.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,2016,5200,0.234,1988-10-02,우투좌타,우익수,우익수,8.0,8.0,0.375,0.531,0.45799999999999996,0.989,2017,198.0,0.7789999999999999
정진호,29.0,97.0,224.0,198.0,43.0,56.0,11.0,2.0,5.0,86.0,31.0,1.0,1.0,19.0,1.0,1.0,32.0,2.0,4.0,2.0,2017,4700,0.233,1988-10-02,우투좌타,우익수,우익수,38.0,20.0,0.28300000000000003,0.345,0.434,0.7789999999999999,2018,269.0,0.723
정진호,30.0,111.0,299.0,269.0,53.0,81.0,12.0,1.0,2.0,101.0,37.0,8.0,1.0,19.0,1.0,0.0,44.0,8.0,9.0,1.0,2018,8500,0.602,1988-10-02,우투좌타,우익수,우익수,66.0,20.0,0.301,0.348,0.375,0.723,2019,96.0,0.53
최원준,19.0,14.0,25.0,24.0,5.0,11.0,1.0,0.0,1.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2016,2700,0.226,1997-03-23,우투좌타,3루수,우익수,9.0,0.0,0.45799999999999996,0.45799999999999996,0.625,1.083,2017,156.0,0.813
최원준,20.0,72.0,174.0,156.0,27.0,48.0,15.0,0.0,3.0,72.0,27.0,3.0,2.0,10.0,2.0,0.0,20.0,2.0,3.0,3.0,2017,3100,0.586,1997-03-23,우투좌타,3루수,우익수,30.0,12.0,0.308,0.35100000000000003,0.462,0.813,2018,302.0,0.688
최원준,21.0,101.0,331.0,302.0,46.0,82.0,14.0,1.0,4.0,110.0,32.0,10.0,4.0,20.0,4.0,0.0,58.0,4.0,4.0,1.0,2018,7500,-0.099,1997-03-23,우투좌타,3루수,우익수,63.0,24.0,0.272,0.324,0.364,0.688,2019,232.0,0.5449999999999999
홍재호,23.0,24.0,30.0,27.0,3.0,3.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,2010,2400,-0.239,1987-05-10,우투우타,2루수,3루수,0.0,2.0,0.111,0.172,0.222,0.39399999999999996,2011,47.0,0.586
홍재호,24.0,31.0,53.0,47.0,6.0,10.0,1.0,0.0,1.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,13.0,0.0,1.0,0.0,2011,2600,0.058,1987-05-10,우투우타,2루수,3루수,8.0,5.0,0.213,0.28800000000000003,0.298,0.586,2012,92.0,0.522
홍재호,25.0,55.0,107.0,92.0,13.0,17.0,3.0,0.0,1.0,23.0,6.0,1.0,0.0,11.0,0.0,1.0,22.0,1.0,4.0,0.0,2012,3100,-0.043,1987-05-10,우투우타,2루수,3루수,13.0,11.0,0.185,0.272,0.25,0.522,2013,124.0,0.5329999999999999
홍재호,29.0,22.0,16.0,13.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2016,3400,-0.14,1987-05-10,우투우타,2루수,3루수,1.0,2.0,0.077,0.188,0.077,0.265,2017,0.0,
홍재호,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3700,0.001,1987-05-10,우투우타,2루수,3루수,0.0,0.0,,,,,2018,76.0,0.7150000000000001
홍재호,31.0,56.0,87.0,76.0,16.0,20.0,6.0,0.0,1.0,29.0,9.0,0.0,0.0,8.0,0.0,0.0,12.0,2.0,3.0,0.0,2018,3500,-0.134,1987-05-10,우투우타,2루수,3루수,13.0,8.0,0.263,0.33299999999999996,0.382,0.7150000000000001,2019,19.0,0.461
김민혁,20.0,82.0,179.0,156.0,21.0,43.0,2.0,3.0,0.0,51.0,10.0,12.0,7.0,14.0,2.0,0.0,30.0,3.0,7.0,0.0,2015,4700,-0.556,1995-11-21,우투좌타,좌익수,좌익수,38.0,16.0,0.276,0.34299999999999997,0.327,0.67,2016,29.0,0.29900000000000004
김상호,23.0,8.0,15.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,2012,2400,-0.029,1989-05-10,우투우타,1루수,1루수,2.0,3.0,0.16699999999999998,0.33299999999999996,0.16699999999999998,0.5,2013,44.0,0.5529999999999999
김상호,27.0,114.0,415.0,366.0,39.0,106.0,20.0,0.0,7.0,147.0,56.0,3.0,1.0,38.0,4.0,2.0,84.0,10.0,2.0,5.0,2016,2800,0.125,1989-05-10,우투우타,1루수,1루수,79.0,42.0,0.29,0.358,0.402,0.76,2017,101.0,0.593
김상훈,23.0,88.0,199.0,184.0,18.0,43.0,8.0,0.0,3.0,60.0,23.0,0.0,0.0,8.0,1.0,0.0,52.0,3.0,4.0,2.0,2000,2400,0.107,1977-10-27,우투우타,포수,포수,32.0,9.0,0.23399999999999999,0.267,0.326,0.593,2001,396.0,0.6459999999999999
김상훈,24.0,127.0,437.0,396.0,45.0,103.0,10.0,1.0,6.0,133.0,41.0,0.0,4.0,27.0,3.0,0.0,73.0,12.0,8.0,3.0,2001,2400,0.994,1977-10-27,우투우타,포수,포수,86.0,30.0,0.26,0.31,0.336,0.6459999999999999,2002,357.0,0.5800000000000001
김상훈,25.0,113.0,391.0,357.0,36.0,79.0,12.0,0.0,7.0,112.0,41.0,3.0,1.0,18.0,5.0,0.0,67.0,11.0,8.0,3.0,2002,4800,0.393,1977-10-27,우투우타,포수,포수,60.0,23.0,0.221,0.266,0.314,0.5800000000000001,2003,423.0,0.718
김상훈,26.0,125.0,467.0,423.0,43.0,118.0,23.0,1.0,7.0,164.0,46.0,3.0,2.0,30.0,3.0,2.0,69.0,9.0,10.0,1.0,2003,6800,2.528,1977-10-27,우투우타,포수,포수,87.0,33.0,0.27899999999999997,0.33,0.38799999999999996,0.718,2004,389.0,0.6970000000000001
김상훈,27.0,128.0,439.0,389.0,39.0,102.0,21.0,0.0,8.0,147.0,45.0,2.0,1.0,33.0,1.0,0.0,66.0,11.0,13.0,3.0,2004,11500,2.069,1977-10-27,우투우타,포수,포수,73.0,34.0,0.262,0.319,0.37799999999999995,0.6970000000000001,2005,298.0,0.639
김상훈,28.0,105.0,338.0,298.0,29.0,70.0,8.0,0.0,8.0,102.0,40.0,0.0,2.0,24.0,4.0,1.0,50.0,5.0,8.0,4.0,2005,9800,0.981,1977-10-27,우투우타,포수,포수,54.0,28.0,0.235,0.297,0.342,0.639,2006,367.0,0.593
김상훈,29.0,122.0,417.0,367.0,33.0,86.0,15.0,1.0,2.0,109.0,35.0,1.0,2.0,30.0,2.0,0.0,54.0,9.0,18.0,0.0,2006,9800,1.099,1977-10-27,우투우타,포수,포수,68.0,32.0,0.23399999999999999,0.29600000000000004,0.297,0.593,2007,320.0,0.6619999999999999
김상훈,30.0,109.0,362.0,320.0,28.0,84.0,17.0,0.0,3.0,110.0,31.0,3.0,0.0,20.0,7.0,0.0,40.0,6.0,13.0,2.0,2007,11500,1.72,1977-10-27,우투우타,포수,포수,64.0,27.0,0.262,0.318,0.344,0.6619999999999999,2008,86.0,0.6839999999999999
김상훈,31.0,35.0,94.0,86.0,8.0,23.0,3.0,0.0,2.0,32.0,9.0,1.0,1.0,5.0,1.0,0.0,13.0,1.0,1.0,1.0,2008,15000,0.481,1977-10-27,우투우타,포수,포수,18.0,6.0,0.267,0.312,0.37200000000000005,0.6839999999999999,2009,379.0,0.677
김상훈,32.0,124.0,441.0,379.0,35.0,87.0,14.0,0.0,12.0,137.0,65.0,2.0,1.0,46.0,4.0,2.0,72.0,10.0,8.0,4.0,2009,15000,1.242,1977-10-27,우투우타,포수,포수,61.0,50.0,0.23,0.316,0.361,0.677,2010,300.0,0.6459999999999999
김상훈,33.0,107.0,354.0,300.0,25.0,73.0,11.0,0.0,4.0,96.0,39.0,1.0,2.0,34.0,4.0,0.0,43.0,11.0,14.0,2.0,2010,22500,0.965,1977-10-27,우투우타,포수,포수,58.0,38.0,0.243,0.326,0.32,0.6459999999999999,2011,123.0,0.622
김상훈,34.0,67.0,150.0,123.0,19.0,24.0,3.0,0.0,3.0,36.0,16.0,0.0,0.0,24.0,1.0,0.0,26.0,2.0,1.0,1.0,2011,32500,0.642,1977-10-27,우투우타,포수,포수,18.0,25.0,0.195,0.32899999999999996,0.293,0.622,2012,163.0,0.501
김상훈,35.0,80.0,192.0,163.0,11.0,28.0,5.0,0.0,2.0,39.0,20.0,0.0,0.0,18.0,2.0,1.0,39.0,5.0,9.0,0.0,2012,32500,-0.16699999999999998,1977-10-27,우투우타,포수,포수,21.0,20.0,0.172,0.262,0.239,0.501,2013,87.0,0.6060000000000001
김상훈,36.0,49.0,108.0,87.0,7.0,20.0,4.0,0.0,0.0,24.0,8.0,0.0,0.0,13.0,1.0,0.0,17.0,3.0,5.0,2.0,2013,17000,0.212,1977-10-27,우투우타,포수,포수,16.0,14.0,0.23,0.33,0.276,0.6060000000000001,2014,10.0,0.35
김종민,29.0,26.0,35.0,32.0,2.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2015,3800,-0.064,1986-03-30,우타우투,포수,포수,7.0,3.0,0.21899999999999997,0.28600000000000003,0.21899999999999997,0.505,2016,180.0,0.5900000000000001
김종민,30.0,78.0,217.0,180.0,17.0,44.0,3.0,0.0,0.0,47.0,20.0,0.0,0.0,21.0,3.0,0.0,32.0,3.0,10.0,3.0,2016,3800,-0.524,1986-03-30,우타우투,포수,포수,41.0,24.0,0.244,0.32899999999999996,0.261,0.5900000000000001,2017,22.0,0.344
김종민,31.0,22.0,24.0,22.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2017,5500,-0.206,1986-03-30,우타우투,포수,포수,3.0,2.0,0.136,0.20800000000000002,0.136,0.344,2018,4.0,0.0
김종민,32.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,5300,-0.08900000000000001,1986-03-30,우타우투,포수,포수,0.0,0.0,0.0,0.0,0.0,0.0,2019,20.0,0.55
김종훈,22.0,35.0,102.0,89.0,9.0,17.0,5.0,1.0,1.0,27.0,9.0,6.0,1.0,8.0,1.0,0.0,18.0,1.0,1.0,3.0,1994,2400,-0.002,1972-01-29,우투우타,중견수,좌익수,10.0,9.0,0.191,0.257,0.303,0.56,1995,160.0,0.6559999999999999
김종훈,23.0,71.0,172.0,160.0,26.0,38.0,6.0,2.0,4.0,60.0,23.0,13.0,4.0,10.0,0.0,0.0,33.0,2.0,1.0,1.0,1995,2400,0.615,1972-01-29,우투우타,중견수,좌익수,26.0,10.0,0.23800000000000002,0.281,0.375,0.6559999999999999,1996,238.0,0.7709999999999999
김종훈,24.0,89.0,269.0,238.0,42.0,69.0,8.0,5.0,4.0,99.0,25.0,14.0,4.0,20.0,5.0,0.0,50.0,3.0,4.0,2.0,1996,2400,2.05,1972-01-29,우투우타,중견수,좌익수,52.0,25.0,0.29,0.355,0.41600000000000004,0.7709999999999999,1997,209.0,0.598
김종훈,25.0,88.0,247.0,209.0,27.0,45.0,7.0,4.0,1.0,63.0,15.0,14.0,2.0,17.0,8.0,1.0,50.0,3.0,11.0,2.0,1997,2400,0.123,1972-01-29,우투우타,중견수,좌익수,33.0,25.0,0.215,0.297,0.301,0.598,1998,274.0,0.7240000000000001
김종훈,26.0,101.0,314.0,274.0,49.0,76.0,11.0,3.0,4.0,105.0,26.0,10.0,1.0,23.0,5.0,0.0,48.0,5.0,9.0,3.0,1998,3700,1.435,1972-01-29,우투우타,중견수,좌익수,58.0,28.0,0.27699999999999997,0.341,0.38299999999999995,0.7240000000000001,1999,252.0,0.598
김종훈,27.0,106.0,283.0,252.0,36.0,58.0,12.0,1.0,2.0,78.0,17.0,5.0,1.0,18.0,3.0,0.0,45.0,6.0,9.0,1.0,1999,4500,-0.652,1972-01-29,우투우타,중견수,좌익수,43.0,21.0,0.23,0.28800000000000003,0.31,0.598,2000,444.0,0.706
김종훈,28.0,127.0,504.0,444.0,73.0,109.0,24.0,2.0,11.0,170.0,40.0,7.0,2.0,46.0,6.0,0.0,86.0,9.0,6.0,2.0,2000,5400,1.035,1972-01-29,우투우타,중견수,좌익수,72.0,52.0,0.245,0.32299999999999995,0.38299999999999995,0.706,2001,245.0,0.753
김종훈,29.0,93.0,283.0,245.0,43.0,71.0,7.0,1.0,5.0,95.0,21.0,2.0,3.0,26.0,3.0,1.0,46.0,3.0,9.0,0.0,2001,6000,0.768,1972-01-29,우투우타,중견수,좌익수,58.0,29.0,0.29,0.365,0.38799999999999996,0.753,2002,193.0,0.7609999999999999
김종훈,30.0,105.0,229.0,193.0,29.0,54.0,10.0,1.0,3.0,75.0,22.0,3.0,1.0,26.0,3.0,1.0,43.0,7.0,6.0,1.0,2002,8500,1.02,1972-01-29,우투우타,중견수,좌익수,40.0,29.0,0.28,0.37200000000000005,0.389,0.7609999999999999,2003,84.0,0.5940000000000001
김종훈,31.0,88.0,90.0,84.0,12.0,19.0,4.0,1.0,1.0,28.0,13.0,0.0,0.0,3.0,1.0,0.0,14.0,1.0,2.0,0.0,2003,10500,-0.191,1972-01-29,우투우타,중견수,좌익수,13.0,4.0,0.226,0.261,0.33299999999999996,0.5940000000000001,2004,341.0,0.7010000000000001
김종훈,32.0,127.0,392.0,341.0,40.0,90.0,14.0,2.0,5.0,123.0,36.0,5.0,2.0,36.0,4.0,0.0,69.0,7.0,10.0,1.0,2004,11000,0.939,1972-01-29,우투우타,중견수,좌익수,69.0,40.0,0.264,0.34,0.361,0.7010000000000001,2005,146.0,0.718
김종훈,33.0,70.0,167.0,146.0,19.0,42.0,4.0,1.0,2.0,54.0,18.0,3.0,1.0,11.0,4.0,0.0,30.0,4.0,3.0,3.0,2005,11000,0.5760000000000001,1972-01-29,우투우타,중견수,좌익수,35.0,15.0,0.28800000000000003,0.348,0.37,0.718,2006,163.0,0.511
김종훈,34.0,96.0,185.0,163.0,18.0,33.0,7.0,0.0,0.0,40.0,6.0,0.0,2.0,11.0,3.0,0.0,36.0,2.0,8.0,0.0,2006,11000,-0.6859999999999999,1972-01-29,우투우타,중견수,좌익수,26.0,14.0,0.20199999999999999,0.266,0.245,0.511,2007,68.0,0.431
김주현,26.0,9.0,12.0,12.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2014,2000,-0.155,1988-04-16,우투우타,좌익수,3루수,1.0,0.0,0.16699999999999998,0.16699999999999998,0.25,0.417,2015,73.0,0.7050000000000001
김주현,27.0,47.0,79.0,73.0,7.0,19.0,4.0,0.0,2.0,29.0,12.0,1.0,0.0,5.0,0.0,0.0,19.0,3.0,1.0,0.0,2015,3300,-0.282,1988-04-16,우투우타,좌익수,3루수,13.0,5.0,0.26,0.308,0.397,0.7050000000000001,2016,29.0,0.626
김주현,28.0,21.0,33.0,29.0,4.0,6.0,4.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,2016,3300,-0.092,1988-04-16,우투우타,좌익수,3루수,2.0,3.0,0.207,0.281,0.345,0.626,2017,4.0,0.0
김주형,19.0,47.0,83.0,74.0,7.0,12.0,2.0,0.0,2.0,20.0,8.0,0.0,1.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,2004,2400,-0.404,1985-12-15,우투우타,3루수,유격수,8.0,6.0,0.162,0.217,0.27,0.48700000000000004,2005,99.0,0.47
김주형,20.0,39.0,114.0,99.0,6.0,17.0,3.0,0.0,0.0,20.0,6.0,0.0,0.0,9.0,4.0,1.0,25.0,3.0,2.0,0.0,2005,2200,-0.451,1985-12-15,우투우타,3루수,유격수,14.0,13.0,0.172,0.268,0.20199999999999999,0.47,2006,52.0,0.79
